cards,win_prob
6QA4J,0.3921894990497721
6QA4J,0.39273356401384085
6QA4J,0.39244312463501607
6QA4J,0.392540977508865
6QA4J,0.3943809688325149
6QA4J,0.3936928023744744
6QA4J,0.39533472077696846
6QA4J,0.3928487268848677
6QA4J,0.3939131188762681
6QA4J,0.3935104123980181
