AD,2D,AC,2C,AH,72
AD,2D,AC,2C,2H,72
AD,2D,AC,2C,3H,240
AD,2D,AC,2C,4H,240
AD,2D,AC,2C,5H,240
AD,2D,AC,2C,6H,240
AD,2D,AC,2C,7H,240
AD,2D,AC,2C,8H,240
AD,2D,AC,2C,9H,240
AD,2D,AC,2C,10H,240
AD,2D,AC,2C,JH,240
AD,2D,AC,2C,QH,240
AD,2D,AC,2C,KH,240
AD,2D,AC,3C,AH,72
AD,2D,AC,3C,3H,96
AD,2D,AC,3C,4H,264
AD,2D,AC,3C,5H,264
AD,2D,AC,3C,6H,264
AD,2D,AC,3C,7H,264
AD,2D,AC,3C,8H,264
AD,2D,AC,3C,9H,264
AD,2D,AC,3C,10H,264
AD,2D,AC,3C,JH,264
AD,2D,AC,3C,QH,264
AD,2D,AC,3C,KH,264
AD,2D,AC,4C,AH,72
AD,2D,AC,4C,4H,96
AD,2D,AC,4C,5H,264
AD,2D,AC,4C,6H,264
AD,2D,AC,4C,7H,264
AD,2D,AC,4C,8H,264
AD,2D,AC,4C,9H,264
AD,2D,AC,4C,10H,264
AD,2D,AC,4C,JH,264
AD,2D,AC,4C,QH,264
AD,2D,AC,4C,KH,264
AD,2D,AC,5C,AH,72
AD,2D,AC,5C,5H,96
AD,2D,AC,5C,6H,264
AD,2D,AC,5C,7H,264
AD,2D,AC,5C,8H,264
AD,2D,AC,5C,9H,264
AD,2D,AC,5C,10H,264
AD,2D,AC,5C,JH,264
AD,2D,AC,5C,QH,264
AD,2D,AC,5C,KH,264
AD,2D,AC,6C,AH,72
AD,2D,AC,6C,6H,96
AD,2D,AC,6C,7H,264
AD,2D,AC,6C,8H,264
AD,2D,AC,6C,9H,264
AD,2D,AC,6C,10H,264
AD,2D,AC,6C,JH,264
AD,2D,AC,6C,QH,264
AD,2D,AC,6C,KH,264
AD,2D,AC,7C,AH,72
AD,2D,AC,7C,7H,96
AD,2D,AC,7C,8H,264
AD,2D,AC,7C,9H,264
AD,2D,AC,7C,10H,264
AD,2D,AC,7C,JH,264
AD,2D,AC,7C,QH,264
AD,2D,AC,7C,KH,264
AD,2D,AC,8C,AH,72
AD,2D,AC,8C,8H,96
AD,2D,AC,8C,9H,264
AD,2D,AC,8C,10H,264
AD,2D,AC,8C,JH,264
AD,2D,AC,8C,QH,264
AD,2D,AC,8C,KH,264
AD,2D,AC,9C,AH,72
AD,2D,AC,9C,9H,96
AD,2D,AC,9C,10H,264
AD,2D,AC,9C,JH,264
AD,2D,AC,9C,QH,264
AD,2D,AC,9C,KH,264
AD,2D,AC,10C,AH,72
AD,2D,AC,10C,10H,96
AD,2D,AC,10C,JH,264
AD,2D,AC,10C,QH,264
AD,2D,AC,10C,KH,264
AD,2D,AC,JC,AH,72
AD,2D,AC,JC,JH,96
AD,2D,AC,JC,QH,264
AD,2D,AC,JC,KH,264
AD,2D,AC,QC,AH,72
AD,2D,AC,QC,QH,96
AD,2D,AC,QC,KH,264
AD,2D,AC,KC,AH,72
AD,2D,AC,KC,KH,96
AD,2D,2C,3C,2H,72
AD,2D,2C,3C,3H,96
AD,2D,2C,3C,4H,264
AD,2D,2C,3C,5H,264
AD,2D,2C,3C,6H,264
AD,2D,2C,3C,7H,264
AD,2D,2C,3C,8H,264
AD,2D,2C,3C,9H,264
AD,2D,2C,3C,10H,264
AD,2D,2C,3C,JH,264
AD,2D,2C,3C,QH,264
AD,2D,2C,3C,KH,264
AD,2D,2C,4C,2H,72
AD,2D,2C,4C,4H,96
AD,2D,2C,4C,5H,264
AD,2D,2C,4C,6H,264
AD,2D,2C,4C,7H,264
AD,2D,2C,4C,8H,264
AD,2D,2C,4C,9H,264
AD,2D,2C,4C,10H,264
AD,2D,2C,4C,JH,264
AD,2D,2C,4C,QH,264
AD,2D,2C,4C,KH,264
AD,2D,2C,5C,2H,72
AD,2D,2C,5C,5H,96
AD,2D,2C,5C,6H,264
AD,2D,2C,5C,7H,264
AD,2D,2C,5C,8H,264
AD,2D,2C,5C,9H,264
AD,2D,2C,5C,10H,264
AD,2D,2C,5C,JH,264
AD,2D,2C,5C,QH,264
AD,2D,2C,5C,KH,264
AD,2D,2C,6C,2H,72
AD,2D,2C,6C,6H,96
AD,2D,2C,6C,7H,264
AD,2D,2C,6C,8H,264
AD,2D,2C,6C,9H,264
AD,2D,2C,6C,10H,264
AD,2D,2C,6C,JH,264
AD,2D,2C,6C,QH,264
AD,2D,2C,6C,KH,264
AD,2D,2C,7C,2H,72
AD,2D,2C,7C,7H,96
AD,2D,2C,7C,8H,264
AD,2D,2C,7C,9H,264
AD,2D,2C,7C,10H,264
AD,2D,2C,7C,JH,264
AD,2D,2C,7C,QH,264
AD,2D,2C,7C,KH,264
AD,2D,2C,8C,2H,72
AD,2D,2C,8C,8H,96
AD,2D,2C,8C,9H,264
AD,2D,2C,8C,10H,264
AD,2D,2C,8C,JH,264
AD,2D,2C,8C,QH,264
AD,2D,2C,8C,KH,264
AD,2D,2C,9C,2H,72
AD,2D,2C,9C,9H,96
AD,2D,2C,9C,10H,264
AD,2D,2C,9C,JH,264
AD,2D,2C,9C,QH,264
AD,2D,2C,9C,KH,264
AD,2D,2C,10C,2H,72
AD,2D,2C,10C,10H,96
AD,2D,2C,10C,JH,264
AD,2D,2C,10C,QH,264
AD,2D,2C,10C,KH,264
AD,2D,2C,JC,2H,72
AD,2D,2C,JC,JH,96
AD,2D,2C,JC,QH,264
AD,2D,2C,JC,KH,264
AD,2D,2C,QC,2H,72
AD,2D,2C,QC,QH,96
AD,2D,2C,QC,KH,264
AD,2D,2C,KC,2H,72
AD,2D,2C,KC,KH,96
AD,2D,3C,4C,3H,96
AD,2D,3C,4C,4H,96
AD,2D,3C,4C,5H,288
AD,2D,3C,4C,6H,288
AD,2D,3C,4C,7H,288
AD,2D,3C,4C,8H,288
AD,2D,3C,4C,9H,288
AD,2D,3C,4C,10H,288
AD,2D,3C,4C,JH,288
AD,2D,3C,4C,QH,288
AD,2D,3C,4C,KH,288
AD,2D,3C,5C,3H,96
AD,2D,3C,5C,5H,96
AD,2D,3C,5C,6H,288
AD,2D,3C,5C,7H,288
AD,2D,3C,5C,8H,288
AD,2D,3C,5C,9H,288
AD,2D,3C,5C,10H,288
AD,2D,3C,5C,JH,288
AD,2D,3C,5C,QH,288
AD,2D,3C,5C,KH,288
AD,2D,3C,6C,3H,96
AD,2D,3C,6C,6H,96
AD,2D,3C,6C,7H,288
AD,2D,3C,6C,8H,288
AD,2D,3C,6C,9H,288
AD,2D,3C,6C,10H,288
AD,2D,3C,6C,JH,288
AD,2D,3C,6C,QH,288
AD,2D,3C,6C,KH,288
AD,2D,3C,7C,3H,96
AD,2D,3C,7C,7H,96
AD,2D,3C,7C,8H,288
AD,2D,3C,7C,9H,288
AD,2D,3C,7C,10H,288
AD,2D,3C,7C,JH,288
AD,2D,3C,7C,QH,288
AD,2D,3C,7C,KH,288
AD,2D,3C,8C,3H,96
AD,2D,3C,8C,8H,96
AD,2D,3C,8C,9H,288
AD,2D,3C,8C,10H,288
AD,2D,3C,8C,JH,288
AD,2D,3C,8C,QH,288
AD,2D,3C,8C,KH,288
AD,2D,3C,9C,3H,96
AD,2D,3C,9C,9H,96
AD,2D,3C,9C,10H,288
AD,2D,3C,9C,JH,288
AD,2D,3C,9C,QH,288
AD,2D,3C,9C,KH,288
AD,2D,3C,10C,3H,96
AD,2D,3C,10C,10H,96
AD,2D,3C,10C,JH,288
AD,2D,3C,10C,QH,288
AD,2D,3C,10C,KH,288
AD,2D,3C,JC,3H,96
AD,2D,3C,JC,JH,96
AD,2D,3C,JC,QH,288
AD,2D,3C,JC,KH,288
AD,2D,3C,QC,3H,96
AD,2D,3C,QC,QH,96
AD,2D,3C,QC,KH,288
AD,2D,3C,KC,3H,96
AD,2D,3C,KC,KH,96
AD,2D,4C,5C,4H,96
AD,2D,4C,5C,5H,96
AD,2D,4C,5C,6H,288
