AD,2D,3D,4D,5D,1
AD,2D,3D,4D,6D,1
AD,2D,3D,4D,7D,1
AD,2D,3D,4D,8D,1
AD,2D,3D,4D,9D,1
AD,2D,3D,4D,10D,1
AD,2D,3D,4D,JD,1
AD,2D,3D,4D,QD,1
AD,2D,3D,4D,KD,1
AD,2D,3D,5D,6D,1
AD,2D,3D,5D,7D,1
AD,2D,3D,5D,8D,1
AD,2D,3D,5D,9D,1
AD,2D,3D,5D,10D,1
AD,2D,3D,5D,JD,1
AD,2D,3D,5D,QD,1
AD,2D,3D,5D,KD,1
AD,2D,3D,6D,7D,1
AD,2D,3D,6D,8D,1
AD,2D,3D,6D,9D,1
AD,2D,3D,6D,10D,1
AD,2D,3D,6D,JD,1
AD,2D,3D,6D,QD,1
AD,2D,3D,6D,KD,1
AD,2D,3D,7D,8D,1
AD,2D,3D,7D,9D,1
AD,2D,3D,7D,10D,1
AD,2D,3D,7D,JD,1
AD,2D,3D,7D,QD,1
AD,2D,3D,7D,KD,1
AD,2D,3D,8D,9D,1
AD,2D,3D,8D,10D,1
AD,2D,3D,8D,JD,1
AD,2D,3D,8D,QD,1
AD,2D,3D,8D,KD,1
AD,2D,3D,9D,10D,1
AD,2D,3D,9D,JD,1
AD,2D,3D,9D,QD,1
AD,2D,3D,9D,KD,1
AD,2D,3D,10D,JD,1
AD,2D,3D,10D,QD,1
AD,2D,3D,10D,KD,1
AD,2D,3D,JD,QD,1
AD,2D,3D,JD,KD,1
AD,2D,3D,QD,KD,1
AD,2D,4D,5D,6D,1
AD,2D,4D,5D,7D,1
AD,2D,4D,5D,8D,1
AD,2D,4D,5D,9D,1
AD,2D,4D,5D,10D,1
AD,2D,4D,5D,JD,1
AD,2D,4D,5D,QD,1
AD,2D,4D,5D,KD,1
AD,2D,4D,6D,7D,1
AD,2D,4D,6D,8D,1
AD,2D,4D,6D,9D,1
AD,2D,4D,6D,10D,1
AD,2D,4D,6D,JD,1
AD,2D,4D,6D,QD,1
AD,2D,4D,6D,KD,1
AD,2D,4D,7D,8D,1
AD,2D,4D,7D,9D,1
AD,2D,4D,7D,10D,1
AD,2D,4D,7D,JD,1
AD,2D,4D,7D,QD,1
AD,2D,4D,7D,KD,1
AD,2D,4D,8D,9D,1
AD,2D,4D,8D,10D,1
AD,2D,4D,8D,JD,1
AD,2D,4D,8D,QD,1
AD,2D,4D,8D,KD,1
AD,2D,4D,9D,10D,1
AD,2D,4D,9D,JD,1
AD,2D,4D,9D,QD,1
AD,2D,4D,9D,KD,1
AD,2D,4D,10D,JD,1
AD,2D,4D,10D,QD,1
AD,2D,4D,10D,KD,1
AD,2D,4D,JD,QD,1
AD,2D,4D,JD,KD,1
AD,2D,4D,QD,KD,1
AD,2D,5D,6D,7D,1
AD,2D,5D,6D,8D,1
AD,2D,5D,6D,9D,1
AD,2D,5D,6D,10D,1
AD,2D,5D,6D,JD,1
AD,2D,5D,6D,QD,1
AD,2D,5D,6D,KD,1
AD,2D,5D,7D,8D,1
AD,2D,5D,7D,9D,1
AD,2D,5D,7D,10D,1
AD,2D,5D,7D,JD,1
AD,2D,5D,7D,QD,1
AD,2D,5D,7D,KD,1
AD,2D,5D,8D,9D,1
AD,2D,5D,8D,10D,1
AD,2D,5D,8D,JD,1
AD,2D,5D,8D,QD,1
AD,2D,5D,8D,KD,1
AD,2D,5D,9D,10D,1
AD,2D,5D,9D,JD,1
AD,2D,5D,9D,QD,1
AD,2D,5D,9D,KD,1
AD,2D,5D,10D,JD,1
AD,2D,5D,10D,QD,1
AD,2D,5D,10D,KD,1
AD,2D,5D,JD,QD,1
AD,2D,5D,JD,KD,1
AD,2D,5D,QD,KD,1
AD,2D,6D,7D,8D,1
AD,2D,6D,7D,9D,1
AD,2D,6D,7D,10D,1
AD,2D,6D,7D,JD,1
AD,2D,6D,7D,QD,1
AD,2D,6D,7D,KD,1
AD,2D,6D,8D,9D,1
AD,2D,6D,8D,10D,1
AD,2D,6D,8D,JD,1
AD,2D,6D,8D,QD,1
AD,2D,6D,8D,KD,1
AD,2D,6D,9D,10D,1
AD,2D,6D,9D,JD,1
AD,2D,6D,9D,QD,1
AD,2D,6D,9D,KD,1
AD,2D,6D,10D,JD,1
AD,2D,6D,10D,QD,1
AD,2D,6D,10D,KD,1
AD,2D,6D,JD,QD,1
AD,2D,6D,JD,KD,1
AD,2D,6D,QD,KD,1
AD,2D,7D,8D,9D,1
AD,2D,7D,8D,10D,1
AD,2D,7D,8D,JD,1
AD,2D,7D,8D,QD,1
AD,2D,7D,8D,KD,1
AD,2D,7D,9D,10D,1
AD,2D,7D,9D,JD,1
AD,2D,7D,9D,QD,1
AD,2D,7D,9D,KD,1
AD,2D,7D,10D,JD,1
AD,2D,7D,10D,QD,1
AD,2D,7D,10D,KD,1
AD,2D,7D,JD,QD,1
AD,2D,7D,JD,KD,1
AD,2D,7D,QD,KD,1
AD,2D,8D,9D,10D,1
AD,2D,8D,9D,JD,1
AD,2D,8D,9D,QD,1
AD,2D,8D,9D,KD,1
AD,2D,8D,10D,JD,1
AD,2D,8D,10D,QD,1
AD,2D,8D,10D,KD,1
AD,2D,8D,JD,QD,1
AD,2D,8D,JD,KD,1
AD,2D,8D,QD,KD,1
AD,2D,9D,10D,JD,1
AD,2D,9D,10D,QD,1
AD,2D,9D,10D,KD,1
AD,2D,9D,JD,QD,1
AD,2D,9D,JD,KD,1
AD,2D,9D,QD,KD,1
AD,2D,10D,JD,QD,1
AD,2D,10D,JD,KD,1
AD,2D,10D,QD,KD,1
AD,2D,JD,QD,KD,1
AD,3D,2D,4D,5D,1
AD,3D,2D,4D,6D,1
AD,3D,2D,4D,7D,1
AD,3D,2D,4D,8D,1
AD,3D,2D,4D,9D,1
AD,3D,2D,4D,10D,1
AD,3D,2D,4D,JD,1
AD,3D,2D,4D,QD,1
AD,3D,2D,4D,KD,1
AD,3D,2D,5D,6D,1
AD,3D,2D,5D,7D,1
AD,3D,2D,5D,8D,1
AD,3D,2D,5D,9D,1
AD,3D,2D,5D,10D,1
AD,3D,2D,5D,JD,1
AD,3D,2D,5D,QD,1
AD,3D,2D,5D,KD,1
AD,3D,2D,6D,7D,1
AD,3D,2D,6D,8D,1
AD,3D,2D,6D,9D,1
AD,3D,2D,6D,10D,1
AD,3D,2D,6D,JD,1
AD,3D,2D,6D,QD,1
AD,3D,2D,6D,KD,1
AD,3D,2D,7D,8D,1
AD,3D,2D,7D,9D,1
AD,3D,2D,7D,10D,1
AD,3D,2D,7D,JD,1
AD,3D,2D,7D,QD,1
AD,3D,2D,7D,KD,1
AD,3D,2D,8D,9D,1
AD,3D,2D,8D,10D,1
AD,3D,2D,8D,JD,1
AD,3D,2D,8D,QD,1
AD,3D,2D,8D,KD,1
AD,3D,2D,9D,10D,1
AD,3D,2D,9D,JD,1
AD,3D,2D,9D,QD,1
AD,3D,2D,9D,KD,1
